customer_id,product_id,date_id,quantity,total_amount
65,1,269,5,20000
81,3,32,5,1000
18,1,114,1,4000
16,6,91,5,15000
14,5,40,4,1400
57,4,148,1,150
31,1,94,2,8000
37,1,337,5,20000
92,5,233,4,1400
40,1,18,5,20000
100,2,323,2,2400
4,6,233,3,9000
30,2,44,2,2400
78,1,86,5,20000
90,4,95,3,450
65,6,258,2,6000
97,4,151,4,600
25,2,82,4,4800
11,1,194,2,8000
96,4,239,1,150
53,3,344,3,600
84,5,281,3,1050
34,3,5,2,400
12,6,365,5,15000
7,1,158,1,4000
98,4,295,1,150
80,3,61,3,600
71,3,252,1,200
40,6,265,3,9000
82,1,81,1,4000
87,6,262,5,15000
63,2,285,1,1200
37,4,10,3,450
79,2,145,1,1200
49,2,49,3,3600
31,6,95,4,12000
15,6,240,1,3000
56,5,277,1,350
39,3,16,2,400
64,4,276,2,300
50,4,144,3,450
49,2,74,3,3600
50,1,337,5,20000
7,2,43,1,1200
9,6,157,3,9000
56,2,166,1,1200
70,6,131,1,3000
12,2,254,1,1200
96,4,310,1,150
81,2,84,5,6000
8,1,139,2,8000
34,3,214,3,600
89,2,171,5,6000
13,4,217,5,750
16,6,272,1,3000
61,5,234,3,1050
19,2,277,2,2400
94,3,28,5,1000
99,4,68,3,450
63,3,91,4,800
16,1,308,4,16000
32,4,30,5,750
69,3,296,2,400
37,5,195,5,1750
3,5,84,2,700
37,3,177,2,400
79,2,86,3,3600
49,6,244,4,12000
34,6,73,1,3000
64,1,318,3,12000
16,2,51,5,6000
1,4,180,2,300
96,1,90,4,16000
91,3,211,4,800
15,5,241,2,700
76,5,89,4,1400
61,4,208,4,600
91,1,144,1,4000
63,2,140,1,1200
87,1,174,2,8000
4,6,363,2,6000
63,2,163,4,4800
41,6,132,5,15000
70,4,86,3,450
59,4,169,2,300
14,4,238,2,300
86,3,103,4,800
56,2,267,1,1200
3,5,274,3,1050
53,5,264,3,1050
83,6,86,1,3000
18,5,15,2,700
81,5,248,2,700
43,4,26,4,600
29,1,45,5,20000
54,6,59,5,15000
71,3,40,5,1000
77,6,93,2,6000
45,5,331,1,350
62,2,272,2,2400
88,6,86,1,3000
100,6,28,2,6000
81,1,281,3,12000
48,2,70,3,3600
37,3,334,5,1000
24,3,9,3,600
61,3,337,4,800
77,6,215,1,3000
39,1,5,2,8000
16,6,250,2,6000
96,6,176,1,3000
20,1,168,3,12000
71,1,246,4,16000
36,3,153,2,400
24,1,164,5,20000
66,6,324,4,12000
53,4,332,1,150
24,3,301,5,1000
24,6,365,4,12000
99,4,282,5,750
60,4,286,4,600
36,1,308,4,16000
79,6,110,1,3000
89,2,181,1,1200
62,2,114,3,3600
51,4,261,1,150
42,3,112,3,600
93,6,100,3,9000
89,6,268,3,9000
94,1,305,5,20000
95,1,97,1,4000
2,2,62,5,6000
52,5,196,2,700
63,4,99,4,600
70,1,314,3,12000
39,1,50,1,4000
19,2,288,3,3600
15,3,231,3,600
58,4,8,3,450
18,4,81,4,600
42,3,126,5,1000
66,1,350,4,16000
6,5,4,5,1750
5,3,319,5,1000
90,1,194,5,20000
3,1,282,4,16000
16,5,129,3,1050
84,3,248,4,800
5,6,358,4,12000
97,6,342,1,3000
90,1,322,3,12000
49,2,190,2,2400
5,6,197,2,6000
42,5,167,3,1050
58,5,108,3,1050
88,6,287,5,15000
43,6,18,3,9000
55,4,173,4,600
14,5,265,4,1400
5,3,353,1,200
93,3,173,1,200
67,4,330,4,600
99,6,327,2,6000
24,5,118,3,1050
54,6,29,4,12000
30,4,36,3,450
57,1,264,1,4000
74,2,124,4,4800
21,1,201,5,20000
74,6,117,3,9000
47,2,362,4,4800
54,4,220,5,750
20,5,21,1,350
32,1,135,2,8000
70,5,153,1,350
21,2,180,4,4800
58,2,289,4,4800
41,2,113,5,6000
58,1,241,3,12000
94,2,307,4,4800
91,5,53,2,700
57,4,261,5,750
27,4,62,5,750
87,1,192,1,4000
53,3,239,4,800
85,6,101,4,12000
77,1,225,2,8000
73,5,226,4,1400
58,2,340,4,4800
74,4,59,4,600
8,3,14,2,400
75,1,239,2,8000
6,5,294,1,350
31,3,327,5,1000
40,6,49,3,9000
33,2,39,2,2400
62,2,149,2,2400
89,2,203,1,1200
81,1,321,1,4000
11,4,21,3,450
97,1,261,2,8000
66,6,113,5,15000
97,3,30,4,800
10,2,253,4,4800
13,5,142,3,1050
7,5,219,4,1400
17,5,244,3,1050
75,1,2,4,16000
27,1,323,3,12000
41,5,142,2,700
25,6,348,4,12000
63,1,317,1,4000
49,5,57,4,1400
71,6,332,5,15000
58,1,242,1,4000
44,3,120,5,1000
83,2,333,3,3600
87,3,88,1,200
43,5,194,5,1750
97,5,302,2,700
61,3,10,2,400
46,1,123,3,12000
64,6,200,5,15000
67,2,57,1,1200
48,1,88,5,20000
81,3,66,4,800
3,6,210,2,6000
70,6,66,2,6000
91,3,212,4,800
26,4,180,5,750
94,4,117,4,600
16,2,236,2,2400
59,1,208,3,12000
24,6,344,4,12000
39,6,244,5,15000
37,6,92,1,3000
97,4,94,2,300
90,2,128,3,3600
43,6,345,5,15000
10,4,153,1,150
28,6,184,5,15000
29,1,254,4,16000
62,6,227,3,9000
2,1,310,5,20000
12,5,158,1,350
25,1,191,5,20000
80,1,254,5,20000
92,5,203,1,350
55,1,93,4,16000
69,3,191,2,400
51,5,161,4,1400
95,4,50,2,300
18,3,256,3,600
20,6,317,2,6000
43,6,122,1,3000
22,1,54,5,20000
38,1,62,5,20000
33,6,239,2,6000
3,5,122,4,1400
2,5,47,3,1050
20,6,225,5,15000
75,4,99,2,300
38,6,51,4,12000
94,2,332,3,3600
83,3,184,5,1000
31,5,264,5,1750
16,2,114,4,4800
9,5,358,5,1750
99,2,200,3,3600
84,3,140,4,800
71,5,230,2,700
89,6,327,4,12000
62,5,174,5,1750
59,1,35,5,20000
23,5,57,4,1400
55,3,217,3,600
4,6,235,3,9000
61,2,289,3,3600
61,6,143,3,9000
23,6,81,2,6000
32,2,262,3,3600
15,2,79,4,4800
91,3,140,1,200
34,2,165,4,4800
57,3,198,1,200
7,3,325,2,400
33,4,326,3,450
44,3,120,2,400
77,6,226,3,9000
9,5,167,2,700
58,6,36,1,3000
34,2,249,2,2400
96,6,310,3,9000
52,1,100,3,12000
89,4,216,4,600
54,4,322,2,300
22,2,149,4,4800
69,4,3,5,750
40,3,265,1,200
40,5,148,3,1050
39,4,43,1,150
21,3,162,5,1000
14,1,25,1,4000
87,4,127,1,150
23,4,60,1,150
70,5,262,5,1750
43,6,137,2,6000
40,3,109,3,600
59,1,7,4,16000
90,4,225,1,150
77,2,307,5,6000
52,4,353,4,600
35,3,319,2,400
28,4,116,5,750
30,4,264,2,300
94,1,317,4,16000
43,6,113,3,9000
86,2,357,1,1200
6,6,16,1,3000
71,4,266,3,450
61,3,176,1,200
63,5,73,1,350
26,1,218,3,12000
74,1,22,4,16000
37,6,351,5,15000
15,1,31,2,8000
22,3,24,4,800
2,6,46,3,9000
64,2,234,1,1200
42,4,139,5,750
20,6,182,3,9000
30,1,194,1,4000
64,4,49,5,750
100,6,215,3,9000
47,2,338,5,6000
10,6,317,4,12000
46,2,356,4,4800
20,1,187,3,12000
42,2,45,5,6000
25,1,28,1,4000
9,6,268,1,3000
74,2,28,1,1200
28,2,363,4,4800
89,6,115,1,3000
22,1,258,2,8000
73,3,18,2,400
56,1,310,1,4000
10,6,162,1,3000
72,6,279,3,9000
23,5,297,1,350
43,4,285,5,750
63,6,363,5,15000
82,2,45,4,4800
3,5,350,4,1400
60,3,28,4,800
100,6,254,2,6000
65,1,111,2,8000
57,3,197,1,200
58,5,157,5,1750
36,1,97,2,8000
48,6,292,5,15000
95,6,140,3,9000
95,3,62,5,1000
57,1,217,5,20000
84,2,338,3,3600
52,4,139,5,750
7,3,108,3,600
44,6,240,5,15000
98,2,103,2,2400
33,6,300,1,3000
82,3,195,3,600
5,6,118,1,3000
67,3,150,3,600
79,1,186,3,12000
48,2,351,5,6000
27,2,234,5,6000
8,6,268,4,12000
7,4,95,1,150
81,1,62,4,16000
38,1,347,5,20000
95,5,233,1,350
70,1,175,1,4000
40,1,180,5,20000
13,2,301,1,1200
27,6,134,5,15000
77,6,122,1,3000
2,4,137,1,150
33,5,339,5,1750
98,1,151,2,8000
25,4,253,5,750
12,4,43,5,750
50,2,96,4,4800
10,2,30,5,6000
54,6,202,3,9000
49,2,95,4,4800
96,3,323,5,1000
12,3,212,4,800
59,3,221,2,400
74,2,234,3,3600
30,4,196,5,750
65,3,197,3,600
1,6,124,1,3000
58,3,85,1,200
41,6,195,2,6000
40,6,114,1,3000
44,3,206,1,200
27,1,306,5,20000
46,1,41,5,20000
85,1,269,4,16000
62,2,298,2,2400
26,5,131,3,1050
91,1,288,4,16000
92,6,264,4,12000
18,5,260,2,700
47,3,4,5,1000
74,2,34,5,6000
18,3,358,4,800
44,4,133,4,600
31,3,202,1,200
84,4,241,2,300
84,6,179,4,12000
79,5,190,1,350
23,1,210,2,8000
86,4,122,2,300
10,6,11,4,12000
98,1,46,1,4000
43,2,197,3,3600
46,1,96,4,16000
60,1,78,5,20000
31,6,178,1,3000
17,3,332,2,400
55,1,238,2,8000
40,6,220,2,6000
73,5,189,4,1400
23,4,209,2,300
26,5,221,3,1050
77,1,74,2,8000
60,6,331,3,9000
46,6,132,2,6000
1,1,27,5,20000
19,6,190,4,12000
63,1,142,5,20000
43,4,29,5,750
17,6,215,1,3000
89,6,43,5,15000
48,1,263,1,4000
35,6,212,3,9000
74,5,147,5,1750
70,5,99,2,700
30,4,183,1,150
12,2,349,3,3600
9,1,261,1,4000
36,3,276,4,800
30,3,229,3,600
14,3,229,5,1000
21,4,156,3,450
61,2,320,5,6000
79,4,357,3,450
62,3,213,2,400
34,6,102,3,9000
75,2,84,4,4800
32,2,84,5,6000
51,6,311,1,3000
35,2,247,1,1200
12,1,72,3,12000
54,4,16,5,750
92,3,79,2,400
70,4,328,1,150
5,6,343,1,3000
72,3,50,2,400
79,5,316,3,1050
80,2,264,4,4800
70,2,337,5,6000
22,3,124,3,600
63,5,290,2,700
92,3,26,4,800
45,3,123,4,800
4,2,182,1,1200
31,5,61,5,1750
46,1,138,5,20000
15,1,220,1,4000
57,6,265,5,15000
10,3,151,3,600
58,1,48,1,4000
92,2,260,3,3600
96,6,299,1,3000
16,5,318,5,1750
39,5,201,5,1750
72,1,333,1,4000
68,1,70,2,8000
24,6,303,2,6000
96,3,160,2,400
30,6,311,3,9000
50,2,127,4,4800
71,6,361,5,15000
3,4,80,1,150
97,6,82,2,6000
85,5,224,5,1750
81,4,277,2,300
67,6,356,2,6000
4,2,99,2,2400
76,2,176,5,6000
40,2,153,3,3600
93,4,23,2,300
97,6,113,1,3000
93,4,161,2,300
75,2,267,2,2400
25,4,165,2,300
5,2,3,5,6000
92,6,37,1,3000
6,3,88,2,400
63,3,13,2,400
28,2,324,4,4800
40,3,60,2,400
75,5,124,1,350
87,4,347,2,300
64,4,206,2,300
96,1,215,1,4000
53,5,176,3,1050
44,5,346,3,1050
73,5,180,5,1750
23,1,17,3,12000
73,5,50,2,700
31,3,120,5,1000
81,3,257,2,400
86,1,190,3,12000
9,4,115,4,600
51,2,296,3,3600
50,3,298,1,200
76,4,250,1,150
63,3,68,1,200
12,3,335,4,800
73,3,26,3,600
67,3,283,5,1000
19,6,324,1,3000
94,4,41,5,750
3,3,21,5,1000
100,3,318,5,1000
74,1,247,5,20000
54,5,114,2,700
95,6,224,3,9000
8,1,158,4,16000
24,4,223,2,300
8,6,162,5,15000
52,5,353,1,350
27,2,118,3,3600
36,5,196,1,350
85,4,273,3,450
80,1,192,3,12000
87,1,267,5,20000
99,6,240,4,12000
64,4,91,2,300
37,6,287,5,15000
54,3,19,4,800
36,3,37,5,1000
82,5,201,3,1050
86,6,280,5,15000
25,6,59,4,12000
81,5,191,4,1400
64,3,116,5,1000
70,5,187,1,350
23,1,352,2,8000
14,3,236,3,600
13,4,207,5,750
26,1,311,1,4000
12,6,194,4,12000
41,5,163,3,1050
53,4,141,3,450
13,2,231,4,4800
97,2,57,3,3600
56,6,92,1,3000
29,2,28,5,6000
11,4,317,1,150
57,1,343,1,4000
36,1,276,3,12000
75,6,159,5,15000
56,1,86,3,12000
74,4,189,1,150
74,4,18,2,300
91,3,143,2,400
98,5,51,2,700
81,1,84,4,16000
62,2,285,4,4800
22,5,55,5,1750
96,1,201,4,16000
86,4,131,4,600
94,6,52,2,6000
23,1,128,5,20000
42,5,32,2,700
27,4,303,1,150
80,3,167,5,1000
58,3,24,4,800
8,3,304,1,200
69,3,279,5,1000
78,6,10,5,15000
93,3,360,4,800
11,5,25,3,1050
89,2,285,1,1200
47,1,27,3,12000
58,6,8,1,3000
98,6,6,3,9000
19,5,193,1,350
10,3,139,4,800
82,3,34,5,1000
87,5,173,1,350
59,3,20,4,800
42,4,261,2,300
84,6,91,2,6000
31,5,100,5,1750
25,3,293,2,400
16,3,265,1,200
80,2,102,4,4800
47,5,21,4,1400
79,1,255,4,16000
84,4,222,2,300
10,5,164,5,1750
68,4,214,2,300
25,2,324,4,4800
20,6,74,4,12000
53,2,104,2,2400
2,2,111,4,4800
45,6,4,2,6000
75,6,210,5,15000
30,1,82,1,4000
95,1,365,5,20000
7,3,143,1,200
39,2,107,2,2400
3,5,117,3,1050
100,3,82,3,600
100,4,163,2,300
79,5,86,5,1750
51,2,98,2,2400
14,4,360,3,450
81,5,165,1,350
50,1,358,5,20000
73,3,281,4,800
93,1,230,2,8000
82,2,343,5,6000
50,1,300,5,20000
12,4,49,3,450
14,1,304,2,8000
40,6,159,3,9000
34,4,29,4,600
48,1,346,4,16000
13,3,321,5,1000
5,5,44,2,700
21,4,152,4,600
16,4,296,3,450
94,6,209,4,12000
15,6,275,4,12000
91,3,89,4,800
90,3,357,1,200
65,5,118,3,1050
84,3,199,5,1000
76,2,298,3,3600
34,4,223,5,750
93,1,183,2,8000
91,2,138,2,2400
56,3,226,1,200
11,1,135,1,4000
50,2,32,1,1200
82,4,221,3,450
90,6,141,2,6000
96,5,327,4,1400
46,4,99,3,450
12,4,38,2,300
87,4,36,4,600
28,2,45,3,3600
98,5,16,4,1400
84,2,118,3,3600
93,1,268,5,20000
11,4,238,5,750
74,1,206,5,20000
26,1,238,5,20000
20,6,328,5,15000
1,3,231,1,200
65,2,222,4,4800
41,2,252,4,4800
61,6,22,5,15000
57,2,297,3,3600
16,1,182,2,8000
1,1,186,2,8000
15,5,147,3,1050
43,4,162,3,450
5,1,279,1,4000
97,3,182,4,800
16,2,55,1,1200
27,3,118,2,400
11,5,333,2,700
13,5,55,3,1050
46,3,138,4,800
93,2,161,1,1200
76,3,111,5,1000
94,1,179,2,8000
54,5,265,1,350
81,2,145,1,1200
70,1,142,1,4000
90,1,28,3,12000
78,5,30,2,700
32,4,303,2,300
25,1,249,5,20000
70,3,320,1,200
47,3,292,5,1000
35,3,195,5,1000
65,3,327,2,400
4,4,12,2,300
75,1,183,3,12000
45,3,194,4,800
55,4,307,4,600
83,2,8,2,2400
75,3,320,5,1000
77,3,232,3,600
32,4,292,5,750
33,4,208,3,450
6,6,358,4,12000
56,1,181,2,8000
21,1,350,1,4000
21,4,285,5,750
60,1,171,5,20000
14,3,324,2,400
33,1,236,5,20000
96,3,96,5,1000
62,6,343,4,12000
20,1,361,1,4000
47,1,187,2,8000
4,3,312,5,1000
21,5,111,5,1750
37,6,361,1,3000
28,6,36,4,12000
98,2,208,4,4800
84,1,83,3,12000
60,1,174,4,16000
85,2,255,1,1200
10,4,191,2,300
32,4,240,2,300
93,5,29,3,1050
13,4,62,5,750
32,6,283,5,15000
99,5,240,4,1400
68,6,87,1,3000
98,2,18,3,3600
48,6,76,2,6000
85,4,265,5,750
51,5,66,5,1750
92,1,332,4,16000
4,6,352,1,3000
70,5,203,1,350
84,5,195,1,350
10,1,53,1,4000
42,4,62,4,600
35,1,192,5,20000
87,6,250,3,9000
45,6,232,2,6000
91,5,70,5,1750
26,4,3,2,300
38,4,326,3,450
77,3,230,5,1000
43,1,330,3,12000
94,6,86,4,12000
9,1,143,2,8000
35,6,351,2,6000
33,5,215,3,1050
89,6,236,4,12000
35,3,221,2,400
29,3,32,5,1000
11,6,294,5,15000
54,3,71,5,1000
85,2,59,4,4800
75,5,183,4,1400
74,2,234,2,2400
15,5,158,5,1750
22,6,226,4,12000
13,6,133,2,6000
27,4,273,2,300
79,4,159,2,300
90,5,101,5,1750
20,6,340,4,12000
85,3,49,5,1000
82,2,125,5,6000
17,3,20,4,800
61,1,112,4,16000
80,5,99,2,700
5,3,342,2,400
6,5,50,1,350
83,4,134,4,600
43,6,208,1,3000
12,1,128,1,4000
69,3,190,5,1000
54,5,285,5,1750
56,5,197,1,350
36,6,18,5,15000
8,2,17,5,6000
78,2,227,4,4800
56,4,155,1,150
67,5,142,5,1750
42,6,304,5,15000
31,2,143,2,2400
14,4,43,5,750
52,6,9,2,6000
2,6,144,1,3000
17,4,73,4,600
34,6,250,2,6000
55,1,202,2,8000
4,6,198,1,3000
12,1,346,3,12000
22,3,293,3,600
98,5,246,2,700
80,6,43,2,6000
36,1,1,5,20000
46,2,284,5,6000
21,4,63,3,450
55,3,90,1,200
89,4,311,4,600
15,5,14,5,1750
68,2,23,4,4800
90,6,299,5,15000
21,4,365,4,600
96,2,64,5,6000
74,5,153,3,1050
33,4,330,2,300
58,6,86,4,12000
29,1,50,5,20000
47,4,43,4,600
85,6,72,1,3000
67,1,23,3,12000
13,1,82,2,8000
44,3,157,2,400
67,2,322,2,2400
68,3,217,3,600
73,4,264,5,750
67,2,318,3,3600
13,6,341,2,6000
51,1,356,4,16000
86,4,197,4,600
40,4,231,4,600
11,2,232,2,2400
33,3,220,2,400
69,1,254,4,16000
15,1,168,3,12000
49,3,234,3,600
28,1,174,1,4000
86,2,53,2,2400
71,6,280,5,15000
69,6,88,1,3000
94,5,245,4,1400
60,6,226,1,3000
44,1,49,2,8000
11,6,131,3,9000
6,1,219,4,16000
44,5,99,3,1050
84,1,200,3,12000
97,3,186,4,800
34,1,174,4,16000
32,5,123,4,1400
89,6,64,2,6000
48,5,17,5,1750
57,6,154,5,15000
60,4,77,4,600
98,5,249,3,1050
94,6,346,5,15000
50,5,301,1,350
88,6,203,5,15000
8,2,124,3,3600
53,2,137,1,1200
9,4,56,2,300
71,1,123,2,8000
35,5,23,1,350
32,5,188,3,1050
56,2,64,5,6000
24,2,16,3,3600
22,4,106,2,300
56,6,357,3,9000
96,1,134,1,4000
66,1,285,2,8000
16,3,171,4,800
91,2,191,1,1200
71,3,151,3,600
47,6,328,4,12000
86,1,111,1,4000
99,4,55,2,300
70,6,211,5,15000
76,1,91,2,8000
79,1,112,1,4000
79,4,229,4,600
76,3,53,2,400
31,6,247,4,12000
28,6,313,5,15000
61,1,196,2,8000
33,2,117,1,1200
91,4,300,1,150
29,1,102,5,20000
27,3,356,5,1000
2,6,243,4,12000
44,3,160,1,200
83,3,177,4,800
49,3,55,5,1000
17,1,243,3,12000
79,6,124,1,3000
5,4,36,5,750
99,3,347,5,1000
75,5,87,2,700
31,2,115,3,3600
100,5,180,2,700
64,6,34,3,9000
19,1,315,5,20000
98,2,214,2,2400
72,6,363,2,6000
58,6,167,1,3000
48,3,255,3,600
8,2,204,5,6000
1,6,163,5,15000
26,4,106,1,150
40,1,321,1,4000
20,5,339,2,700
83,3,88,1,200
38,2,83,5,6000
53,1,16,2,8000
57,3,276,1,200
10,4,218,3,450
85,5,67,1,350
75,1,229,3,12000
40,5,236,3,1050
49,3,146,2,400
6,1,63,4,16000
100,3,14,1,200
64,4,299,3,450
9,4,243,1,150
58,6,125,4,12000
97,3,323,1,200
69,1,17,4,16000
31,4,199,2,300
33,4,310,1,150
43,2,280,1,1200
86,2,257,3,3600
26,3,99,3,600
69,5,162,5,1750
43,5,139,4,1400
35,2,205,2,2400
37,3,179,2,400
5,4,299,1,150
82,4,344,5,750
68,2,41,2,2400
54,4,260,3,450
4,6,154,4,12000
6,1,332,4,16000
23,2,30,4,4800
37,5,327,4,1400
73,4,71,4,600
41,3,101,3,600
36,6,219,2,6000
79,4,96,4,600
16,1,182,1,4000
98,2,89,4,4800
63,5,26,1,350
8,1,172,5,20000
67,2,95,1,1200
94,1,127,3,12000
72,4,253,4,600
77,5,39,2,700
85,2,342,3,3600
53,2,257,5,6000
41,1,182,2,8000
33,5,7,2,700
2,6,202,5,15000
16,4,304,1,150
26,2,33,1,1200
84,1,249,3,12000
48,3,57,3,600
36,3,308,2,400
59,3,318,4,800
78,2,235,2,2400
83,2,41,3,3600
95,3,278,5,1000
86,5,62,2,700
87,2,154,2,2400
75,2,101,1,1200
58,5,253,4,1400
66,3,59,5,1000
73,4,249,4,600
60,5,334,4,1400
86,3,68,4,800
43,6,44,5,15000
8,5,329,2,700
32,3,214,1,200
64,1,111,1,4000
46,5,222,1,350
55,1,173,2,8000
40,6,64,5,15000
47,1,274,4,16000
68,1,247,1,4000
90,4,338,3,450
99,4,210,5,750
74,6,16,4,12000
71,3,189,5,1000
60,5,161,5,1750
88,6,149,5,15000
29,4,344,1,150
55,3,205,2,400
87,4,229,5,750
13,2,205,1,1200
31,6,356,2,6000
22,4,329,2,300
58,6,256,4,12000
56,3,138,4,800
90,3,305,1,200
18,5,246,5,1750
59,2,126,4,4800
32,3,117,1,200
17,2,242,1,1200
35,6,295,1,3000
8,5,33,3,1050
55,1,7,4,16000
67,3,258,1,200
78,2,84,1,1200
70,6,87,1,3000
91,4,314,5,750
65,1,42,2,8000
78,4,295,2,300
74,4,160,1,150
74,4,145,3,450
81,3,242,3,600
78,1,36,2,8000
50,3,218,2,400
81,4,158,3,450
36,3,224,3,600
84,3,175,1,200
100,4,63,5,750
9,4,182,1,150
14,6,293,1,3000
52,1,288,2,8000
12,6,137,3,9000
20,4,216,3,450
99,4,219,3,450
25,5,236,1,350
38,2,328,4,4800
5,1,351,5,20000
74,6,326,5,15000
94,5,300,5,1750
3,1,287,2,8000
99,4,185,3,450
42,3,58,3,600
49,5,187,4,1400
4,3,245,4,800
93,2,325,2,2400
57,5,291,4,1400
24,5,300,5,1750
31,1,230,5,20000
55,5,210,4,1400
65,2,276,3,3600
96,5,237,2,700
71,3,298,2,400
55,6,304,3,9000
35,4,131,1,150
38,3,76,3,600
8,1,153,2,8000
36,6,296,5,15000
9,6,61,4,12000
34,6,94,5,15000
62,5,233,1,350
39,2,37,3,3600
54,2,263,3,3600
42,1,182,4,16000
89,5,118,2,700
37,4,11,1,150
17,1,245,5,20000
99,4,155,3,450
48,2,222,5,6000
23,2,233,2,2400
35,2,279,5,6000
46,3,229,5,1000
23,6,55,1,3000
21,6,259,3,9000
75,1,187,4,16000
99,6,195,3,9000
29,2,338,2,2400
98,3,191,1,200
2,5,300,5,1750
11,4,153,3,450
43,4,60,4,600
94,1,318,5,20000
69,3,150,5,1000
2,1,22,1,4000
62,5,225,2,700
84,4,34,4,600
51,6,137,5,15000
55,1,246,4,16000
49,3,67,5,1000
15,3,122,1,200
35,3,160,3,600
88,3,214,1,200
47,6,22,2,6000
51,5,252,1,350
88,6,305,5,15000
78,2,161,3,3600
54,6,171,1,3000
50,3,111,1,200
77,6,91,4,12000
78,4,138,1,150
63,4,328,1,150
37,2,212,5,6000
66,4,94,4,600
43,2,297,2,2400
74,4,261,3,450
85,1,166,4,16000
33,3,281,3,600
69,2,333,2,2400
58,2,147,5,6000
59,4,185,2,300
98,6,290,4,12000
48,3,333,2,400
35,4,60,1,150
60,5,247,5,1750
33,3,86,2,400
90,4,364,1,150
44,5,323,4,1400
65,1,36,1,4000
12,5,98,5,1750
31,1,156,2,8000
12,4,126,3,450
73,6,165,2,6000
6,6,257,4,12000
87,5,68,5,1750
4,6,273,3,9000
68,4,118,4,600
18,1,166,1,4000
84,5,331,1,350
8,3,38,1,200
53,1,107,1,4000
8,2,167,2,2400
52,1,238,4,16000
50,3,178,4,800
54,6,274,3,9000
51,3,66,4,800
50,4,184,1,150
21,2,4,4,4800
92,4,31,1,150
71,6,270,5,15000
96,6,99,3,9000
34,3,179,1,200
20,1,199,2,8000
14,1,190,5,20000
92,1,223,3,12000
87,2,263,1,1200
33,4,106,1,150
2,3,305,1,200
15,3,47,5,1000
29,6,187,3,9000
84,1,96,5,20000
84,4,294,5,750
13,1,94,2,8000
45,2,12,3,3600
88,6,223,4,12000
70,3,84,3,600
27,5,223,5,1750
93,2,309,5,6000
98,1,360,2,8000
13,1,81,5,20000
33,2,332,3,3600
14,1,150,4,16000
41,2,18,3,3600
53,4,303,1,150
61,3,169,4,800
4,6,142,5,15000
59,3,176,4,800
45,2,163,3,3600
31,5,46,3,1050
97,4,272,3,450
47,3,277,3,600
39,6,275,5,15000
19,2,144,5,6000
60,5,110,4,1400
36,6,305,5,15000
84,6,151,2,6000
40,6,166,1,3000
30,6,47,2,6000
86,4,186,5,750
87,6,238,1,3000
80,6,301,2,6000
86,1,324,4,16000
21,6,95,4,12000
45,2,178,1,1200
51,4,354,2,300
48,2,313,1,1200
30,6,310,5,15000
50,5,152,2,700
2,5,297,3,1050
38,6,290,1,3000
67,1,355,2,8000
100,5,131,2,700
92,3,323,5,1000
34,2,358,3,3600
13,5,241,1,350
29,1,218,1,4000
40,4,329,5,750
60,1,332,2,8000
13,5,276,1,350
40,5,116,1,350
20,2,168,3,3600
82,1,289,5,20000
51,2,36,2,2400
80,1,285,3,12000
11,5,277,4,1400
88,4,132,3,450
93,1,337,4,16000
63,2,282,5,6000
27,5,145,5,1750
91,1,96,1,4000
89,1,155,3,12000
89,3,209,1,200
73,4,24,5,750
53,4,19,1,150
75,3,272,4,800
34,5,265,5,1750
61,2,202,1,1200
63,4,66,5,750
25,3,96,3,600
53,5,141,2,700
66,4,238,4,600
14,5,186,1,350
49,1,20,4,16000
40,5,7,3,1050
78,3,159,3,600
8,4,274,1,150
85,4,60,1,150
76,5,127,1,350
3,2,277,2,2400
85,5,227,1,350
85,4,270,2,300
56,5,119,3,1050
95,4,287,5,750
39,5,270,4,1400
63,6,349,3,9000
10,6,55,5,15000
79,4,343,3,450
81,4,334,2,300
41,5,222,4,1400
67,5,342,5,1750
85,4,224,1,150
58,5,361,5,1750
40,2,324,1,1200
48,4,30,1,150
79,6,46,3,9000
31,6,294,5,15000
68,4,89,3,450
66,6,228,5,15000
94,5,364,1,350
63,5,169,3,1050
61,1,328,4,16000
69,1,352,4,16000
83,2,31,5,6000
67,6,103,1,3000
47,2,226,5,6000
56,5,141,3,1050
87,2,129,5,6000
70,5,302,5,1750
20,3,265,4,800
60,4,264,1,150
42,4,179,3,450
31,4,77,5,750
11,2,204,3,3600
17,1,263,1,4000
26,2,55,2,2400
7,2,339,4,4800
89,1,96,4,16000
43,1,239,1,4000
37,3,283,3,600
38,3,142,1,200
70,2,127,3,3600
54,4,156,2,300
31,3,39,5,1000
35,5,112,3,1050
59,6,351,2,6000
28,2,73,2,2400
63,1,1,2,8000
18,2,248,1,1200
19,1,364,1,4000
87,2,137,4,4800
75,4,256,5,750
28,1,235,5,20000
52,5,259,1,350
83,2,279,3,3600
99,6,356,4,12000
46,6,202,1,3000
75,5,35,3,1050
58,2,341,4,4800
23,3,108,1,200
17,2,184,4,4800
63,6,281,3,9000
58,4,114,2,300
17,3,292,5,1000
10,4,194,3,450
95,2,311,2,2400
50,1,63,2,8000
100,2,154,5,6000
82,2,340,4,4800
14,3,57,5,1000
46,6,124,5,15000
50,2,326,2,2400
3,3,173,2,400
24,1,43,3,12000
95,5,200,3,1050
99,2,313,5,6000
76,4,130,5,750
44,3,4,3,600
28,1,323,3,12000
84,5,313,4,1400
31,5,288,2,700
93,1,182,5,20000
54,4,313,2,300
49,6,266,3,9000
59,2,306,5,6000
77,3,203,3,600
